phoenix_region_id,phoenix_region_name,counter,time_us,p_mw
1,region_compute,53,1477496392713741.000,146373.000
1,region_compute,53,1477496392714063.000,146373.000
1,region_compute,53,1477496392714385.000,146373.000
1,region_compute,53,1477496392714714.000,146373.000
1,region_compute,53,1477496392715036.000,146373.000
1,region_compute,53,1477496392715361.000,146373.000
1,region_compute,53,1477496392715690.000,146373.000
1,region_compute,53,1477496392716014.000,146373.000
1,region_compute,53,1477496392716338.000,146373.000
1,region_compute,53,1477496392716671.000,146373.000
1,region_compute,53,1477496392716994.000,146373.000
1,region_compute,53,1477496392717317.000,146373.000
1,region_compute,53,1477496392717647.000,146373.000
1,region_compute,53,1477496392717972.000,146373.000
1,region_compute,53,1477496392718295.000,146373.000
1,region_compute,53,1477496392718643.000,146373.000
1,region_compute,53,1477496392718966.000,146373.000
1,region_compute,53,1477496392719292.000,146373.000
1,region_compute,53,1477496392719641.000,146373.000
1,region_compute,53,1477496392719963.000,146373.000
1,region_compute,53,1477496392720289.000,146373.000
1,region_compute,53,1477496392720620.000,146373.000
1,region_compute,53,1477496392720942.000,146373.000
1,region_compute,53,1477496392721265.000,146373.000
1,region_compute,53,1477496392721595.000,146373.000
1,region_compute,53,1477496392721921.000,146373.000
1,region_compute,53,1477496392722244.000,146373.000
1,region_compute,53,1477496392722572.000,146373.000
1,region_compute,53,1477496392722894.000,146373.000
1,region_compute,53,1477496392723216.000,146373.000
1,region_compute,53,1477496392723547.000,146373.000
1,region_compute,53,1477496392723873.000,146373.000
1,region_compute,53,1477496392724194.000,146373.000
1,region_compute,53,1477496392724524.000,146373.000
1,region_compute,53,1477496392724847.000,146373.000
1,region_compute,53,1477496392725173.000,146373.000
1,region_compute,53,1477496392725502.000,146373.000
1,region_compute,53,1477496392725840.000,146373.000
1,region_compute,53,1477496392726162.000,146373.000
1,region_compute,53,1477496392726491.000,146373.000
1,region_compute,53,1477496392726831.000,146373.000
1,region_compute,53,1477496392727154.000,146373.000
1,region_compute,53,1477496392727484.000,146373.000
1,region_compute,53,1477496392727815.000,146373.000
1,region_compute,53,1477496392728137.000,146373.000
1,region_compute,53,1477496392728473.000,146373.000
1,region_compute,53,1477496392728796.000,146373.000
1,region_compute,53,1477496392729121.000,146373.000
1,region_compute,53,1477496392729454.000,146373.000
1,region_compute,53,1477496392729778.000,146373.000
1,region_compute,53,1477496392730100.000,146373.000
1,region_compute,53,1477496392730428.000,146373.000
1,region_compute,53,1477496392730750.000,146373.000
1,region_compute,53,1477496392731074.000,146373.000
1,region_compute,53,1477496392731406.000,146373.000
1,region_compute,53,1477496392731731.000,146373.000
1,region_compute,53,1477496392732054.000,146373.000
1,region_compute,53,1477496392732383.000,146373.000
1,region_compute,53,1477496392732706.000,146373.000
1,region_compute,53,1477496392733053.000,146373.000
1,region_compute,53,1477496392733384.000,146373.000
1,region_compute,53,1477496392733708.000,146373.000
1,region_compute,53,1477496392734043.000,146373.000
1,region_compute,53,1477496392734375.000,146373.000
1,region_compute,53,1477496392734701.000,146373.000
1,region_compute,53,1477496392735024.000,146373.000
1,region_compute,53,1477496392735352.000,146373.000
1,region_compute,53,1477496392735679.000,146373.000
1,region_compute,53,1477496392736000.000,146373.000
1,region_compute,53,1477496392736332.000,146373.000
1,region_compute,53,1477496392736656.000,146373.000
1,region_compute,53,1477496392736981.000,146373.000
1,region_compute,53,1477496392737311.000,146373.000
1,region_compute,53,1477496392737634.000,146373.000
1,region_compute,53,1477496392737957.000,146373.000
1,region_compute,53,1477496392738286.000,146373.000
1,region_compute,53,1477496392738613.000,146373.000
1,region_compute,53,1477496392738935.000,146373.000
1,region_compute,53,1477496392739283.000,146373.000
1,region_compute,53,1477496392739606.000,146373.000
1,region_compute,53,1477496392739932.000,146373.000
1,region_compute,53,1477496392740277.000,146373.000
1,region_compute,53,1477496392740598.000,146373.000
1,region_compute,53,1477496392740919.000,146373.000
1,region_compute,53,1477496392741258.000,146373.000
1,region_compute,53,1477496392741580.000,146373.000
1,region_compute,53,1477496392741904.000,146373.000
1,region_compute,53,1477496392742235.000,146373.000
1,region_compute,53,1477496392742561.000,146373.000
1,region_compute,53,1477496392742884.000,146373.000
1,region_compute,53,1477496392743213.000,146373.000
1,region_compute,53,1477496392743537.000,146373.000
1,region_compute,53,1477496392743862.000,146373.000
1,region_compute,53,1477496392744190.000,146373.000
1,region_compute,53,1477496392744514.000,146373.000
1,region_compute,53,1477496392744840.000,146373.000
1,region_compute,53,1477496392745171.000,146373.000
1,region_compute,53,1477496392745494.000,146373.000
1,region_compute,53,1477496392745817.000,146373.000
1,region_compute,53,1477496392746146.000,146373.000
1,region_compute,53,1477496392746494.000,146373.000
1,region_compute,53,1477496392746820.000,146373.000
1,region_compute,53,1477496392747151.000,146373.000
1,region_compute,53,1477496392747494.000,146373.000
1,region_compute,53,1477496392747815.000,146373.000
1,region_compute,53,1477496392748146.000,146373.000
1,region_compute,53,1477496392748473.000,146373.000
1,region_compute,53,1477496392748794.000,146373.000
1,region_compute,53,1477496392749123.000,146373.000
1,region_compute,53,1477496392749447.000,146373.000
1,region_compute,53,1477496392749773.000,146373.000
1,region_compute,53,1477496392750101.000,146373.000
1,region_compute,53,1477496392750423.000,146373.000
1,region_compute,53,1477496392750748.000,146373.000
1,region_compute,53,1477496392751082.000,146373.000
1,region_compute,53,1477496392751404.000,146373.000
1,region_compute,53,1477496392751727.000,146373.000
1,region_compute,53,1477496392752055.000,146373.000
1,region_compute,53,1477496392752377.000,146373.000
1,region_compute,53,1477496392752719.000,146373.000
1,region_compute,53,1477496392753048.000,146373.000
1,region_compute,53,1477496392753369.000,146373.000
1,region_compute,53,1477496392753710.000,146373.000
1,region_compute,53,1477496392754039.000,146373.000
1,region_compute,53,1477496392754363.000,146373.000
1,region_compute,53,1477496392754695.000,146373.000
1,region_compute,53,1477496392755023.000,146373.000
1,region_compute,53,1477496392755345.000,146373.000
1,region_compute,53,1477496392755670.000,146373.000
1,region_compute,53,1477496392756002.000,146373.000
1,region_compute,53,1477496392756324.000,146373.000
1,region_compute,53,1477496392756647.000,146373.000
1,region_compute,53,1477496392756976.000,146373.000
1,region_compute,53,1477496392757302.000,146373.000
1,region_compute,53,1477496392757626.000,146373.000
1,region_compute,53,1477496392757957.000,146373.000
1,region_compute,53,1477496392758282.000,146373.000
1,region_compute,53,1477496392758604.000,146373.000
1,region_compute,53,1477496392758933.000,146373.000
1,region_compute,53,1477496392759256.000,146373.000
1,region_compute,53,1477496392759582.000,146373.000
1,region_compute,53,1477496392759931.000,146373.000
1,region_compute,53,1477496392760254.000,146373.000
1,region_compute,53,1477496392760576.000,146373.000
1,region_compute,53,1477496392760922.000,146373.000
1,region_compute,53,1477496392764534.000,146566.000
1,region_compute,53,1477496392764862.000,146566.000
1,region_compute,53,1477496392765210.000,146566.000
1,region_compute,53,1477496392765533.000,146566.000
1,region_compute,53,1477496392765856.000,146566.000
1,region_compute,53,1477496392766202.000,146566.000
1,region_compute,53,1477496392766525.000,146566.000
1,region_compute,53,1477496392766848.000,146566.000
1,region_compute,53,1477496392767178.000,146566.000
1,region_compute,53,1477496392767501.000,146566.000
1,region_compute,53,1477496392767823.000,146566.000
1,region_compute,53,1477496392768153.000,146566.000
1,region_compute,53,1477496392768479.000,146566.000
1,region_compute,53,1477496392768802.000,146566.000
1,region_compute,53,1477496392769130.000,146566.000
1,region_compute,53,1477496392769454.000,146566.000
1,region_compute,53,1477496392769778.000,146566.000
1,region_compute,53,1477496392770111.000,146566.000
1,region_compute,53,1477496392770432.000,146566.000
1,region_compute,53,1477496392770757.000,146566.000
1,region_compute,53,1477496392771088.000,146566.000
1,region_compute,53,1477496392771410.000,146566.000
1,region_compute,53,1477496392771733.000,146566.000
1,region_compute,53,1477496392772061.000,146566.000
1,region_compute,53,1477496392772399.000,146566.000
1,region_compute,53,1477496392772722.000,146566.000
1,region_compute,53,1477496392773050.000,146566.000
1,region_compute,53,1477496392773389.000,146566.000
1,region_compute,53,1477496392773712.000,146566.000
1,region_compute,53,1477496392774040.000,146566.000
1,region_compute,53,1477496392774375.000,146566.000
1,region_compute,53,1477496392774701.000,146566.000
1,region_compute,53,1477496392775029.000,146566.000
1,region_compute,53,1477496392775353.000,146566.000
1,region_compute,53,1477496392775680.000,146566.000
1,region_compute,53,1477496392776012.000,146566.000
1,region_compute,53,1477496392776334.000,146566.000
1,region_compute,53,1477496392776657.000,146566.000
1,region_compute,53,1477496392776986.000,146566.000
1,region_compute,53,1477496392777312.000,146566.000
1,region_compute,53,1477496392777635.000,146566.000
1,region_compute,53,1477496392777966.000,146566.000
1,region_compute,53,1477496392778290.000,146566.000
1,region_compute,53,1477496392778614.000,146566.000
1,region_compute,53,1477496392778942.000,146566.000
1,region_compute,53,1477496392779265.000,146566.000
1,region_compute,53,1477496392779612.000,146566.000
1,region_compute,53,1477496392779943.000,146566.000
1,region_compute,53,1477496392780267.000,146566.000
1,region_compute,53,1477496392780602.000,146566.000
1,region_compute,53,1477496392780934.000,146566.000
1,region_compute,53,1477496392781260.000,146566.000
1,region_compute,53,1477496392781583.000,146566.000
1,region_compute,53,1477496392781912.000,146566.000
1,region_compute,53,1477496392782234.000,146566.000
1,region_compute,53,1477496392782556.000,146566.000
1,region_compute,53,1477496392782891.000,146566.000
1,region_compute,53,1477496392783214.000,146566.000
1,region_compute,53,1477496392783662.000,146566.000
1,region_compute,53,1477496392783994.000,146566.000
1,region_compute,53,1477496392784320.000,146566.000
1,region_compute,53,1477496392784643.000,146566.000
1,region_compute,53,1477496392784974.000,146566.000
1,region_compute,53,1477496392785297.000,146566.000
1,region_compute,53,1477496392785620.000,146566.000
1,region_compute,53,1477496392785952.000,146566.000
1,region_compute,53,1477496392786274.000,146566.000
1,region_compute,53,1477496392786600.000,146566.000
1,region_compute,53,1477496392786930.000,146566.000
1,region_compute,53,1477496392787252.000,146566.000
1,region_compute,53,1477496392787575.000,146566.000
1,region_compute,53,1477496392787904.000,146566.000
1,region_compute,53,1477496392788243.000,146566.000
1,region_compute,53,1477496392788566.000,146566.000
1,region_compute,53,1477496392788895.000,146566.000
1,region_compute,53,1477496392789234.000,146566.000
1,region_compute,53,1477496392789557.000,146566.000
1,region_compute,53,1477496392789885.000,146566.000
1,region_compute,53,1477496392790214.000,146566.000
1,region_compute,53,1477496392790537.000,146566.000
1,region_compute,53,1477496392790872.000,146566.000
1,region_compute,53,1477496392791194.000,146566.000
1,region_compute,53,1477496392791521.000,146566.000
1,region_compute,53,1477496392791852.000,146566.000
1,region_compute,53,1477496392792173.000,146566.000
1,region_compute,53,1477496392792497.000,146566.000
1,region_compute,53,1477496392792826.000,146566.000
1,region_compute,53,1477496392793152.000,146566.000
1,region_compute,53,1477496392793476.000,146566.000
1,region_compute,53,1477496392793810.000,146566.000
1,region_compute,53,1477496392794132.000,146566.000
1,region_compute,53,1477496392794455.000,146566.000
1,region_compute,53,1477496392794783.000,146566.000
1,region_compute,53,1477496392795106.000,146566.000
1,region_compute,53,1477496392795454.000,146566.000
1,region_compute,53,1477496392795785.000,146566.000
1,region_compute,53,1477496392796110.000,146566.000
1,region_compute,53,1477496392796453.000,146566.000
1,region_compute,53,1477496392796782.000,146566.000
1,region_compute,53,1477496392797104.000,146566.000
1,region_compute,53,1477496392797430.000,146566.000
1,region_compute,53,1477496392797758.000,146566.000
1,region_compute,53,1477496392798090.000,146566.000
1,region_compute,53,1477496392798417.000,146566.000
1,region_compute,53,1477496392798750.000,146566.000
1,region_compute,53,1477496392799073.000,146566.000
1,region_compute,53,1477496392799397.000,146566.000
1,region_compute,53,1477496392799728.000,146566.000
1,region_compute,53,1477496392800052.000,146566.000
1,region_compute,53,1477496392800377.000,146566.000
1,region_compute,53,1477496392800730.000,146566.000
1,region_compute,53,1477496392801054.000,146566.000
1,region_compute,53,1477496392801378.000,146566.000
1,region_compute,53,1477496392801723.000,146566.000
1,region_compute,53,1477496392802050.000,146566.000
1,region_compute,53,1477496392802373.000,146566.000
1,region_compute,53,1477496392802707.000,146566.000
1,region_compute,53,1477496392803031.000,146566.000
1,region_compute,53,1477496392803356.000,146566.000
1,region_compute,53,1477496392803688.000,146566.000
1,region_compute,53,1477496392804013.000,146566.000
1,region_compute,53,1477496392804336.000,146566.000
1,region_compute,53,1477496392804671.000,146566.000
1,region_compute,53,1477496392804994.000,146566.000
1,region_compute,53,1477496392805320.000,146566.000
1,region_compute,53,1477496392805655.000,146566.000
1,region_compute,53,1477496392805998.000,146566.000
1,region_compute,53,1477496392806322.000,146566.000
1,region_compute,53,1477496392806654.000,146566.000
1,region_compute,53,1477496392806994.000,146566.000
1,region_compute,53,1477496392807318.000,146566.000
1,region_compute,53,1477496392807648.000,146566.000
1,region_compute,53,1477496392807975.000,146566.000
1,region_compute,53,1477496392808298.000,146566.000
1,region_compute,53,1477496392808629.000,146566.000
1,region_compute,53,1477496392808952.000,146566.000
1,region_compute,53,1477496392809278.000,146566.000
1,region_compute,53,1477496392809612.000,146566.000
1,region_compute,53,1477496392809940.000,146566.000
1,region_compute,53,1477496392810264.000,146566.000
1,region_compute,53,1477496392810593.000,146566.000
1,region_compute,53,1477496392810918.000,146566.000
1,region_compute,53,1477496392811242.000,146566.000
1,region_compute,53,1477496392811572.000,146566.000
1,region_compute,53,1477496392811895.000,146566.000
1,region_compute,53,1477496392812239.000,146566.000
1,region_compute,53,1477496392812568.000,146566.000
1,region_compute,53,1477496392812893.000,146566.000
1,region_compute,53,1477496392813234.000,146566.000
1,region_compute,53,1477496392813564.000,146566.000
1,region_compute,53,1477496392813888.000,146566.000
1,region_compute,53,1477496392814215.000,146566.000
1,region_compute,53,1477496392814546.000,146566.000
1,region_compute,53,1477496392814869.000,146566.000
1,region_compute,53,1477496392815193.000,146566.000
1,region_compute,53,1477496392815526.000,146566.000
1,region_compute,53,1477496392815855.000,146566.000
1,region_compute,53,1477496392816181.000,146566.000
1,region_compute,53,1477496392816516.000,146566.000
1,region_compute,53,1477496392816843.000,146566.000
1,region_compute,53,1477496392817169.000,146566.000
1,region_compute,53,1477496392817519.000,146566.000
1,region_compute,53,1477496392817843.000,146566.000
1,region_compute,53,1477496392818171.000,146566.000
1,region_compute,53,1477496392818522.000,146566.000
1,region_compute,53,1477496392818848.000,146566.000
1,region_compute,53,1477496392819172.000,146566.000
1,region_compute,53,1477496392819503.000,146566.000
1,region_compute,53,1477496392819827.000,146566.000
1,region_compute,53,1477496392820151.000,146566.000
1,region_compute,53,1477496392820483.000,146566.000
1,region_compute,53,1477496392820811.000,146566.000
1,region_compute,53,1477496392821135.000,146566.000
1,region_compute,53,1477496392821473.000,146566.000
1,region_compute,53,1477496392821801.000,146566.000
1,region_compute,53,1477496392822125.000,146566.000
1,region_compute,53,1477496392822463.000,146566.000
1,region_compute,53,1477496392822811.000,146566.000
1,region_compute,53,1477496392823137.000,146566.000
1,region_compute,53,1477496392823471.000,146566.000
1,region_compute,53,1477496392823811.000,146566.000
1,region_compute,53,1477496392824135.000,146566.000
1,region_compute,53,1477496392824472.000,146566.000
1,region_compute,53,1477496392824795.000,146566.000
1,region_compute,53,1477496392825122.000,146566.000
1,region_compute,53,1477496392825456.000,146566.000
1,region_compute,53,1477496392825782.000,146566.000
1,region_compute,53,1477496392826109.000,146566.000
1,region_compute,53,1477496392826443.000,146566.000
1,region_compute,53,1477496392826770.000,146566.000
1,region_compute,53,1477496392827093.000,146566.000
1,region_compute,53,1477496392827423.000,146566.000
1,region_compute,53,1477496392827747.000,146566.000
1,region_compute,53,1477496392828090.000,146566.000
1,region_compute,53,1477496392828423.000,146566.000
1,region_compute,53,1477496392828750.000,146566.000
1,region_compute,53,1477496392829088.000,146566.000
1,region_compute,53,1477496392829421.000,146566.000
1,region_compute,53,1477496392829744.000,146566.000
1,region_compute,53,1477496392830070.000,146566.000
1,region_compute,53,1477496392830403.000,146566.000
1,region_compute,53,1477496392830711.000,146566.000
1,region_compute,53,1477496392831035.000,146566.000
1,region_compute,53,1477496392831374.000,146566.000
1,region_compute,53,1477496392831698.000,146566.000
1,region_compute,53,1477496392832022.000,146566.000
1,region_compute,53,1477496392832355.000,146566.000
1,region_compute,53,1477496392832682.000,146566.000
1,region_compute,53,1477496392833009.000,146566.000
1,region_compute,53,1477496392833358.000,146566.000
1,region_compute,53,1477496392833683.000,146566.000
1,region_compute,53,1477496392834011.000,146566.000
1,region_compute,53,1477496392834360.000,146566.000
1,region_compute,53,1477496392834687.000,146566.000
1,region_compute,53,1477496392835012.000,146566.000
1,region_compute,53,1477496392835342.000,146566.000
1,region_compute,53,1477496392835668.000,146566.000
1,region_compute,53,1477496392835992.000,146566.000
1,region_compute,53,1477496392836322.000,146566.000
1,region_compute,53,1477496392836651.000,146566.000
1,region_compute,53,1477496392836974.000,146566.000
1,region_compute,53,1477496392837311.000,146566.000
1,region_compute,53,1477496392837635.000,146566.000
1,region_compute,53,1477496392837962.000,146566.000
1,region_compute,53,1477496392838294.000,146566.000
1,region_compute,53,1477496392838638.000,146566.000
1,region_compute,53,1477496392838962.000,146566.000
1,region_compute,53,1477496392839304.000,146566.000
1,region_compute,54,1477496392839682.000,146566.000
1,region_compute,54,1477496392840005.000,146566.000
1,region_compute,54,1477496392840341.000,146566.000
1,region_compute,54,1477496392840666.000,146566.000
1,region_compute,54,1477496392840992.000,146566.000
1,region_compute,54,1477496392841324.000,146566.000
1,region_compute,54,1477496392841652.000,146566.000
1,region_compute,54,1477496392841996.000,146566.000
1,region_compute,54,1477496392842326.000,146566.000
1,region_compute,54,1477496392842651.000,146566.000
1,region_compute,54,1477496392842992.000,146566.000
1,region_compute,54,1477496392843322.000,146566.000
1,region_compute,54,1477496392843648.000,146566.000
1,region_compute,54,1477496392843975.000,146566.000
1,region_compute,54,1477496392844305.000,146566.000
1,region_compute,54,1477496392844629.000,146566.000
1,region_compute,54,1477496392844952.000,146566.000
1,region_compute,54,1477496392845284.000,146566.000
1,region_compute,54,1477496392845612.000,146566.000
1,region_compute,54,1477496392845939.000,146566.000
1,region_compute,54,1477496392846272.000,146566.000
1,region_compute,54,1477496392846599.000,146566.000
1,region_compute,54,1477496392846926.000,146566.000
1,region_compute,54,1477496392847338.000,146566.000
1,region_compute,54,1477496392847664.000,146566.000
1,region_compute,54,1477496392847991.000,146566.000
1,region_compute,54,1477496392848321.000,146566.000
1,region_compute,54,1477496392848645.000,146566.000
1,region_compute,54,1477496392848972.000,146566.000
1,region_compute,54,1477496392849304.000,146566.000
1,region_compute,54,1477496392849631.000,146566.000
1,region_compute,54,1477496392849958.000,146566.000
1,region_compute,54,1477496392850289.000,146566.000
1,region_compute,54,1477496392850633.000,146566.000
1,region_compute,54,1477496392850961.000,146566.000
1,region_compute,54,1477496392851291.000,146566.000
1,region_compute,54,1477496392851633.000,146566.000
1,region_compute,54,1477496392851957.000,146566.000
1,region_compute,54,1477496392852287.000,146566.000
1,region_compute,54,1477496392852615.000,146566.000
1,region_compute,54,1477496392852938.000,146566.000
1,region_compute,54,1477496392853271.000,146566.000
1,region_compute,54,1477496392853595.000,146566.000
1,region_compute,54,1477496392853922.000,146566.000
1,region_compute,54,1477496392854255.000,146566.000
1,region_compute,54,1477496392854582.000,146566.000
1,region_compute,54,1477496392854909.000,146566.000
1,region_compute,54,1477496392855241.000,146566.000
1,region_compute,54,1477496392855567.000,146566.000
1,region_compute,54,1477496392855891.000,146566.000
1,region_compute,54,1477496392856221.000,146566.000
1,region_compute,54,1477496392856545.000,146566.000
1,region_compute,54,1477496392856889.000,146566.000
1,region_compute,54,1477496392857221.000,146566.000
1,region_compute,54,1477496392857548.000,146566.000
1,region_compute,54,1477496392857888.000,146566.000
1,region_compute,54,1477496392858221.000,146566.000
1,region_compute,54,1477496392858544.000,146566.000
1,region_compute,54,1477496392858871.000,146566.000
1,region_compute,54,1477496392859204.000,146566.000
1,region_compute,54,1477496392859533.000,146566.000
1,region_compute,54,1477496392859859.000,146566.000
1,region_compute,54,1477496392860192.000,146566.000
1,region_compute,54,1477496392860521.000,146566.000
1,region_compute,54,1477496392860847.000,146566.000
1,region_compute,54,1477496392864444.000,146361.000
1,region_compute,54,1477496392864769.000,146361.000
1,region_compute,54,1477496392865095.000,146361.000
1,region_compute,54,1477496392865425.000,146361.000
1,region_compute,54,1477496392865751.000,146361.000
1,region_compute,54,1477496392866074.000,146361.000
1,region_compute,54,1477496392866411.000,146361.000
1,region_compute,54,1477496392866734.000,146361.000
1,region_compute,54,1477496392867061.000,146361.000
1,region_compute,54,1477496392867394.000,146361.000
1,region_compute,54,1477496392867722.000,146361.000
1,region_compute,54,1477496392868048.000,146361.000
1,region_compute,54,1477496392868397.000,146361.000
1,region_compute,54,1477496392868721.000,146361.000
1,region_compute,54,1477496392869044.000,146361.000
1,region_compute,54,1477496392869393.000,146361.000
1,region_compute,54,1477496392869717.000,146361.000
1,region_compute,54,1477496392870042.000,146361.000
1,region_compute,54,1477496392870376.000,146361.000
1,region_compute,54,1477496392870703.000,146361.000
1,region_compute,54,1477496392871031.000,146361.000
1,region_compute,54,1477496392871361.000,146361.000
1,region_compute,54,1477496392871685.000,146361.000
1,region_compute,54,1477496392872011.000,146361.000
1,region_compute,54,1477496392872344.000,146361.000
1,region_compute,54,1477496392872671.000,146361.000
1,region_compute,54,1477496392872998.000,146361.000
1,region_compute,54,1477496392873329.000,146361.000
1,region_compute,54,1477496392873672.000,146361.000
1,region_compute,54,1477496392874000.000,146361.000
1,region_compute,54,1477496392874330.000,146361.000
1,region_compute,54,1477496392874673.000,146361.000
1,region_compute,54,1477496392874998.000,146361.000
1,region_compute,54,1477496392875327.000,146361.000
1,region_compute,54,1477496392875654.000,146361.000
1,region_compute,54,1477496392875981.000,146361.000
1,region_compute,54,1477496392876311.000,146361.000
1,region_compute,54,1477496392876640.000,146361.000
1,region_compute,54,1477496392876963.000,146361.000
1,region_compute,54,1477496392877299.000,146361.000
1,region_compute,54,1477496392877624.000,146361.000
1,region_compute,54,1477496392877951.000,146361.000
1,region_compute,54,1477496392878284.000,146361.000
1,region_compute,54,1477496392878611.000,146361.000
1,region_compute,54,1477496392878955.000,146361.000
1,region_compute,54,1477496392879285.000,146361.000
1,region_compute,54,1477496392879610.000,146361.000
1,region_compute,54,1477496392879951.000,146361.000
1,region_compute,54,1477496392880281.000,146361.000
1,region_compute,54,1477496392880605.000,146361.000
1,region_compute,54,1477496392880933.000,146361.000
1,region_compute,54,1477496392881266.000,146361.000
1,region_compute,54,1477496392881589.000,146361.000
1,region_compute,54,1477496392881912.000,146361.000
1,region_compute,54,1477496392882244.000,146361.000
1,region_compute,54,1477496392882571.000,146361.000
1,region_compute,54,1477496392882898.000,146361.000
1,region_compute,54,1477496392883229.000,146361.000
1,region_compute,54,1477496392883552.000,146361.000
1,region_compute,54,1477496392883876.000,146361.000
1,region_compute,54,1477496392884206.000,146361.000
1,region_compute,54,1477496392884533.000,146361.000
1,region_compute,54,1477496392884860.000,146361.000
1,region_compute,54,1477496392885211.000,146361.000
1,region_compute,54,1477496392885539.000,146361.000
1,region_compute,54,1477496392885863.000,146361.000
1,region_compute,54,1477496392886211.000,146361.000
1,region_compute,54,1477496392886535.000,146361.000
1,region_compute,54,1477496392886861.000,146361.000
1,region_compute,54,1477496392887194.000,146361.000
1,region_compute,54,1477496392887521.000,146361.000
1,region_compute,54,1477496392887848.000,146361.000
1,region_compute,54,1477496392888180.000,146361.000
1,region_compute,54,1477496392888507.000,146361.000
1,region_compute,54,1477496392888831.000,146361.000
1,region_compute,54,1477496392889161.000,146361.000
1,region_compute,54,1477496392889487.000,146361.000
1,region_compute,54,1477496392889811.000,146361.000
1,region_compute,54,1477496392890141.000,146361.000
1,region_compute,54,1477496392890482.000,146361.000
1,region_compute,54,1477496392890808.000,146361.000
1,region_compute,54,1477496392891136.000,146361.000
1,region_compute,54,1477496392891479.000,146361.000
1,region_compute,54,1477496392891803.000,146361.000
1,region_compute,54,1477496392892132.000,146361.000
1,region_compute,54,1477496392892456.000,146361.000
1,region_compute,54,1477496392892781.000,146361.000
1,region_compute,54,1477496392893110.000,146361.000
1,region_compute,54,1477496392893433.000,146361.000
1,region_compute,54,1477496392893758.000,146361.000
1,region_compute,54,1477496392894090.000,146361.000
1,region_compute,54,1477496392894416.000,146361.000
1,region_compute,54,1477496392894739.000,146361.000
1,region_compute,54,1477496392895068.000,146361.000
1,region_compute,54,1477496392895391.000,146361.000
1,region_compute,54,1477496392895715.000,146361.000
1,region_compute,54,1477496392896050.000,146361.000
1,region_compute,54,1477496392896374.000,146361.000
1,region_compute,54,1477496392896720.000,146361.000
1,region_compute,54,1477496392897048.000,146361.000
1,region_compute,54,1477496392897373.000,146361.000
1,region_compute,54,1477496392897713.000,146361.000
1,region_compute,54,1477496392898042.000,146361.000
1,region_compute,54,1477496392898366.000,146361.000
1,region_compute,54,1477496392898694.000,146361.000
1,region_compute,54,1477496392899024.000,146361.000
1,region_compute,54,1477496392899350.000,146361.000
1,region_compute,54,1477496392899675.000,146361.000
1,region_compute,54,1477496392900009.000,146361.000
1,region_compute,54,1477496392900334.000,146361.000
1,region_compute,54,1477496392900661.000,146361.000
1,region_compute,54,1477496392900993.000,146361.000
1,region_compute,54,1477496392901318.000,146361.000
1,region_compute,54,1477496392901645.000,146361.000
1,region_compute,54,1477496392901992.000,146361.000
1,region_compute,54,1477496392902320.000,146361.000
1,region_compute,54,1477496392902644.000,146361.000
1,region_compute,54,1477496392902992.000,146361.000
1,region_compute,54,1477496392903315.000,146361.000
1,region_compute,54,1477496392903641.000,146361.000
1,region_compute,54,1477496392903975.000,146361.000
1,region_compute,54,1477496392904300.000,146361.000
1,region_compute,54,1477496392904624.000,146361.000
1,region_compute,54,1477496392904960.000,146361.000
1,region_compute,54,1477496392905283.000,146361.000
1,region_compute,54,1477496392905610.000,146361.000
1,region_compute,54,1477496392905943.000,146361.000
1,region_compute,54,1477496392906268.000,146361.000
1,region_compute,54,1477496392906591.000,146361.000
1,region_compute,54,1477496392906922.000,146361.000
1,region_compute,54,1477496392907246.000,146361.000
1,region_compute,54,1477496392907570.000,146361.000
1,region_compute,54,1477496392907900.000,146361.000
1,region_compute,54,1477496392908239.000,146361.000
1,region_compute,54,1477496392908563.000,146361.000
1,region_compute,54,1477496392908893.000,146361.000
1,region_compute,54,1477496392909233.000,146361.000
1,region_compute,54,1477496392909556.000,146361.000
1,region_compute,54,1477496392909886.000,146361.000
1,region_compute,54,1477496392910213.000,146361.000
1,region_compute,54,1477496392910541.000,146361.000
1,region_compute,54,1477496392910871.000,146361.000
1,region_compute,54,1477496392911194.000,146361.000
1,region_compute,54,1477496392911522.000,146361.000
1,region_compute,54,1477496392911854.000,146361.000
1,region_compute,54,1477496392912183.000,146361.000
1,region_compute,54,1477496392912511.000,146361.000
1,region_compute,54,1477496392912844.000,146361.000
1,region_compute,54,1477496392913170.000,146361.000
1,region_compute,54,1477496392913513.000,146361.000
1,region_compute,54,1477496392913844.000,146361.000
1,region_compute,54,1477496392914171.000,146361.000
1,region_compute,54,1477496392914513.000,146361.000
1,region_compute,54,1477496392914841.000,146361.000
1,region_compute,54,1477496392915166.000,146361.000
1,region_compute,54,1477496392915494.000,146361.000
1,region_compute,54,1477496392915824.000,146361.000
1,region_compute,54,1477496392916148.000,146361.000
1,region_compute,54,1477496392916473.000,146361.000
1,region_compute,54,1477496392916809.000,146361.000
1,region_compute,54,1477496392917133.000,146361.000
1,region_compute,54,1477496392917461.000,146361.000
1,region_compute,54,1477496392917794.000,146361.000
1,region_compute,54,1477496392918120.000,146361.000
1,region_compute,54,1477496392918447.000,146361.000
1,region_compute,54,1477496392918796.000,146361.000
1,region_compute,54,1477496392919121.000,146361.000
1,region_compute,54,1477496392919444.000,146361.000
1,region_compute,54,1477496392919791.000,146361.000
